Date, City, Temperature, Pressure, Windspeed, WindDirection
08/01/2018, Dashiqiao, 38, 916, 29, 303
08/01/2018, Bezhta, 44, 1013, 14, 318
08/01/2018, Mogok, 9, 957, 22, 316
08/01/2018, Shagedu, 6, 958, 12, 9
08/01/2018, Guanjiabao, 13, 1015, 20, 58
08/01/2018, Timaru, 35, 1008, 6, 279
08/01/2018, Portsmouth, 11, 1022, 31, 253
08/01/2018, Créteil, 35, 1000, 13, 117
08/01/2018, Jirja, 43, 1009, 10, 138
08/01/2018, Ulimonong, 26, 978, 7, 237
08/01/2018, Valdivia, 21, 1019, 8, 104
08/01/2018, Tangub, 6, 914, 16, 190
08/01/2018, Jiulian, 2, 917, 25, 77
08/01/2018, Glad, 15, 930, 9, 281
08/01/2018, Dukou, 6, 916, 6, 29
08/01/2018, Haduohe, 1, 991, 24, 215
08/01/2018, Samsan, 43, 931, 15, 274
08/01/2018, Las Piñas, 38, 1029, 14, 173
08/01/2018, Yoshii, 25, 937, 19, 224
08/01/2018, Harper, 5, 931, 10, 281
08/01/2018, Qingsong, 11, 985, 27, 247
08/01/2018, Kuloy, -4, 910, 12, 8
08/01/2018, Casigua El Cubo, 36, 919, 27, 7
08/01/2018, Boston, -3, 953, 14, 254
08/01/2018, Croix, 2, 912, 9, 313
08/01/2018, Lolodorf, 25, 984, 16, 215
09/01/2018, Guandu, 27, 997, 29, 347
09/01/2018, Barbacena, 25, 1028, 13, 138
09/01/2018, Stockholm, 11, 1032, 28, 30
09/01/2018, Aldeia, 42, 934, 29, 71
09/01/2018, Bachowice, 12, 957, 31, 38
09/01/2018, Marija Bistrica, 44, 1012, 7, 282
09/01/2018, Lille, 43, 1033, 26, 207
09/01/2018, Hufang, 12, 942, 25, 338
09/01/2018, Gaotang, 42, 926, 24, 195
09/01/2018, Bechlín, -3, 905, 29, 12
09/01/2018, Tuapukan, 22, 926, 11, 1
09/01/2018, Rybache, 21, 913, 10, 320
09/01/2018, Soutelo, 17, 934, 12, 185
09/01/2018, Ciudad Nueva, 20, 1038, 3, 137
09/01/2018, London, 21, 1000, 23, 21
09/01/2018, Rognedino, 26, 1001, 19, 148
09/01/2018, Chinchero, 39, 934, 12, 69
09/01/2018, Smarhon’, 38, 939, 7, 353
09/01/2018, Novoaltaysk, 25, 1031, 1, 258
09/01/2018, Longtang, 17, 1035, 20, 36
09/01/2018, Liliongan, 10, 950, 18, 343
09/01/2018, Belusovka, 14, 1039, 6, 282
09/01/2018, Banepa, -4, 909, 14, 29
09/01/2018, Merke, 28, 948, 19, 200
09/01/2018, Jeziorany, 31, 914, 11, 346
09/01/2018, Kindersley, 20, 926, 19, 136
09/01/2018, Corralillo, 26, 937, 18, 77
09/01/2018, Perovo, 6, 948, 17, 345
09/01/2018, Cigaleuh Kulon, 18, 956, 29, 14
09/01/2018, Padaimut, 32, 970, 14, 71
09/01/2018, Atsugi, 4, 933, 8, 82
09/01/2018, Podgornoye, 23, 981, 18, 340
09/01/2018, Toledo, 10, 1010, 21, 321
09/01/2018, San Pedro, 2, 935, 15, 12
09/01/2018, Príbram, 18, 904, 8, 336
09/01/2018, Datong, 34, 932, 1, 99
09/01/2018, Orlová, 4, 996, 5, 139
09/01/2018, Savannakhét, 26, 997, 15, 70
09/01/2018, Huangsha, 39, 1017, 22, 150
09/01/2018, Wongsorejo, 34, 900, 22, 192
09/01/2018, Krížová, 13, 949, 8, 83
09/01/2018, Belyy Yar, 33, 951, 5, 340
09/01/2018, Reading, 24, 926, 6, 26
09/01/2018, Niquelândia, 9, 909, 0, 176
09/01/2018, Semirara, 16, 1008, 22, 157
09/01/2018, Zhangjiahe, 37, 1028, 5, 70
09/01/2018, Dashiqiao, 8, 965, 16, 115
09/01/2018, Bezhta, 2, 904, 17, 170
09/01/2018, Mogok, 3, 957, 17, 275
09/01/2018, Shagedu, 21, 974, 17, 35
09/01/2018, Guanjiabao, 42, 929, 19, 44
09/01/2018, Timaru, 25, 1033, 3, 251
09/01/2018, Portsmouth, 42, 916, 5, 8
09/01/2018, Créteil, 43, 942, 17, 183
09/01/2018, Jirja, 9, 960, 14, 284
09/01/2018, Ulimonong, 3, 1008, 30, 253
09/01/2018, Valdivia, 42, 962, 22, 298
09/01/2018, Tangub, 3, 963, 31, 181
09/01/2018, Jiulian, 32, 953, 4, 118
09/01/2018, Glad, 10, 1007, 1, 260
09/01/2018, Dukou, 23, 969, 6, 136
09/01/2018, Haduohe, 5, 1008, 20, 276
09/01/2018, Samsan, 43, 971, 7, 335
09/01/2018, Las Piñas, 38, 950, 12, 337
09/01/2018, Yoshii, 33, 1037, 14, 201
09/01/2018, Harper, 26, 967, 5, 244
09/01/2018, Qingsong, 24, 946, 13, 335
09/01/2018, Kuloy, 43, 952, 25, 296
09/01/2018, Casigua El Cubo, 30, 918, 18, 106
09/01/2018, Boston, 44, 1036, 3, 189
09/01/2018, Croix, 34, 934, 23, 251
09/01/2018, Lolodorf, -2, 1005, 18, 325
10/01/2018, Guandu, 6, 1011, 10, 228
10/01/2018, Barbacena, 18, 1025, 2, 326
10/01/2018, Stockholm, 16, 1001, 25, 45
10/01/2018, Aldeia, 32, 934, 2, 174
10/01/2018, Bachowice, 12, 968, 3, 38
10/01/2018, Marija Bistrica, 5, 936, 8, 180
10/01/2018, Lille, 8, 937, 4, 300
10/01/2018, Hufang, 39, 936, 16, 92
10/01/2018, Gaotang, 16, 1023, 22, 273
10/01/2018, Bechlín, -3, 946, 26, 247
10/01/2018, Tuapukan, -1, 957, 11, 6
10/01/2018, Rybache, 11, 1039, 13, 51
10/01/2018, Soutelo, 17, 1038, 17, 333
10/01/2018, Ciudad Nueva, 20, 1034, 16, 56
10/01/2018, London, 27, 970, 1, 171
10/01/2018, Rognedino, 31, 922, 20, 297
10/01/2018, Chinchero, 1, 902, 11, 353
10/01/2018, Smarhon’, 11, 925, 2, 158
10/01/2018, Novoaltaysk, -3, 1027, 30, 93
10/01/2018, Longtang, 0, 1023, 1, 138
10/01/2018, Liliongan, 31, 1002, 26, 242
10/01/2018, Belusovka, 6, 923, 30, 64
10/01/2018, Banepa, -3, 960, 3, 78
10/01/2018, Merke, 36, 928, 20, 6
10/01/2018, Jeziorany, 8, 1006, 9, 257
10/01/2018, Kindersley, 10, 946, 9, 338
10/01/2018, Corralillo, 10, 918, 18, 77
10/01/2018, Perovo, 31, 936, 3, 247
10/01/2018, Cigaleuh Kulon, 16, 944, 26, 352
10/01/2018, Padaimut, 11, 983, 9, 53
10/01/2018, Atsugi, 28, 1025, 30, 291
10/01/2018, Podgornoye, 6, 953, 28, 352
10/01/2018, Toledo, 18, 929, 5, 281
10/01/2018, San Pedro, 28, 931, 23, 294
10/01/2018, Príbram, 30, 955, 8, 89
10/01/2018, Datong, 37, 967, 31, 218
10/01/2018, Orlová, 37, 904, 8, 206
10/01/2018, Savannakhét, 8, 948, 4, 223
10/01/2018, Huangsha, 18, 997, 1, 230
10/01/2018, Wongsorejo, 30, 926, 28, 5
10/01/2018, Krížová, -3, 957, 11, 175
10/01/2018, Belyy Yar, 29, 1032, 14, 249
10/01/2018, Reading, 0, 946, 10, 313
10/01/2018, Niquelândia, 35, 902, 19, 172
10/01/2018, Semirara, 27, 1026, 17, 246
10/01/2018, Zhangjiahe, 0, 944, 26, 181
10/01/2018, Dashiqiao, 21, 932, 13, 323
10/01/2018, Bezhta, 4, 1038, 29, 0
10/01/2018, Mogok, 24, 1031, 30, 257
10/01/2018, Shagedu, 21, 998, 0, 45
10/01/2018, Guanjiabao, 25, 995, 25, 272
10/01/2018, Timaru, 8, 1034, 27, 42
10/01/2018, Portsmouth, 24, 1035, 23, 344
10/01/2018, Créteil, -4, 973, 15, 169
10/01/2018, Jirja, 3, 1013, 19, 125
10/01/2018, Ulimonong, -1, 911, 20, 194
10/01/2018, Valdivia, 38, 1016, 26, 11
10/01/2018, Tangub, 42, 919, 25, 268
10/01/2018, Jiulian, 40, 986, 16, 284
10/01/2018, Glad, 22, 1008, 15, 60
10/01/2018, Dukou, 0, 932, 18, 182
10/01/2018, Haduohe, 17, 1010, 12, 231
10/01/2018, Samsan, 38, 1000, 31, 271
10/01/2018, Las Piñas, -3, 1010, 22, 7
10/01/2018, Yoshii, 40, 1033, 22, 116
10/01/2018, Harper, 3, 954, 29, 6
10/01/2018, Qingsong, 20, 925, 0, 279
10/01/2018, Kuloy, 2, 980, 22, 276
10/01/2018, Casigua El Cubo, 30, 932, 12, 346
10/01/2018, Boston, 36, 969, 26, 200
10/01/2018, Croix, 17, 927, 27, 285
10/01/2018, Lolodorf, 17, 997, 31, 259
11/01/2018, Guandu, 39, 921, 21, 172
11/01/2018, Barbacena, 26, 935, 2, 128
11/01/2018, Stockholm, 29, 998, 0, 163
11/01/2018, Aldeia, 19, 966, 8, 343
11/01/2018, Bachowice, 43, 1016, 0, 316
11/01/2018, Marija Bistrica, 15, 932, 6, 93
11/01/2018, Lille, 8, 1033, 20, 241
11/01/2018, Hufang, 2, 955, 18, 113
11/01/2018, Gaotang, 4, 942, 12, 217
11/01/2018, Bechlín, 43, 927, 30, 240
11/01/2018, Tuapukan, 5, 1020, 18, 158
11/01/2018, Rybache, 23, 974, 0, 58
11/01/2018, Soutelo, 25, 1016, 22, 114
11/01/2018, Ciudad Nueva, 12, 1031, 20, 245
11/01/2018, London, 31, 932, 16, 172
11/01/2018, Rognedino, 9, 980, 19, 325
11/01/2018, Chinchero, 39, 941, 13, 207
11/01/2018, Smarhon’, 5, 993, 24, 326
11/01/2018, Novoaltaysk, 10, 991, 30, 226
11/01/2018, Longtang, 7, 929, 28, 109
11/01/2018, Liliongan, 16, 1025, 10, 105
11/01/2018, Belusovka, 4, 964, 26, 60
11/01/2018, Banepa, 29, 921, 17, 247
11/01/2018, Merke, 11, 914, 5, 208
11/01/2018, Jeziorany, 13, 972, 23, 209
11/01/2018, Kindersley, 28, 985, 19, 93
11/01/2018, Corralillo, 19, 934, 0, 312
11/01/2018, Perovo, 20, 973, 3, 56
11/01/2018, Cigaleuh Kulon, 42, 904, 13, 108
11/01/2018, Padaimut, 8, 983, 19, 127
11/01/2018, Atsugi, 34, 975, 30, 284
11/01/2018, Podgornoye, 13, 901, 3, 303
11/01/2018, Toledo, 17, 992, 25, 196
11/01/2018, San Pedro, 15, 1018, 6, 4
11/01/2018, Príbram, 37, 952, 29, 120
11/01/2018, Datong, 37, 999, 13, 145
11/01/2018, Orlová, 7, 975, 5, 230
11/01/2018, Savannakhét, 15, 1008, 26, 304
11/01/2018, Huangsha, 39, 1020, 31, 354
11/01/2018, Wongsorejo, 12, 930, 8, 249
11/01/2018, Krížová, 9, 929, 26, 68
11/01/2018, Belyy Yar, 41, 919, 28, 209
11/01/2018, Reading, 1, 957, 20, 198
11/01/2018, Niquelândia, 25, 975, 6, 13
11/01/2018, Semirara, 13, 922, 29, 29
11/01/2018, Zhangjiahe, -2, 983, 11, 58
11/01/2018, Dashiqiao, 7, 916, 15, 208
11/01/2018, Bezhta, 13, 1009, 17, 123
11/01/2018, Mogok, 26, 964, 11, 19
11/01/2018, Shagedu, 16, 963, 21, 137
11/01/2018, Guanjiabao, 15, 925, 10, 292
11/01/2018, Timaru, 19, 996, 4, 221
11/01/2018, Portsmouth, 33, 1002, 16, 147
11/01/2018, Créteil, 21, 981, 21, 173
11/01/2018, Jirja, 27, 907, 28, 194
11/01/2018, Ulimonong, 9, 996, 19, 253
11/01/2018, Valdivia, -1, 920, 27, 177
11/01/2018, Tangub, 37, 970, 24, 175
11/01/2018, Jiulian, 13, 1004, 1, 256
11/01/2018, Glad, 8, 926, 13, 206
11/01/2018, Dukou, 22, 921, 17, 321
11/01/2018, Haduohe, 25, 900, 22, 307
11/01/2018, Samsan, 30, 969, 13, 60
11/01/2018, Las Piñas, 21, 1002, 20, 3
11/01/2018, Yoshii, 0, 903, 11, 157
11/01/2018, Harper, 11, 964, 3, 166
11/01/2018, Qingsong, 20, 993, 27, 85
11/01/2018, Kuloy, 18, 911, 30, 14
11/01/2018, Casigua El Cubo, 14, 1025, 15, 45
11/01/2018, Boston, 8, 924, 28, 294
11/01/2018, Croix, 20, 1022, 19, 354
11/01/2018, Lolodorf, 10, 963, 28, 41
12/01/2018, Guandu, 8, 941, 3, 111
12/01/2018, Barbacena, 20, 953, 17, 88
12/01/2018, Stockholm, 38, 999, 24, 45
12/01/2018, Aldeia, 32, 966, 5, 307
12/01/2018, Bachowice, 41, 911, 14, 283
12/01/2018, Marija Bistrica, 20, 973, 0, 290
12/01/2018, Lille, 5, 946, 9, 9
12/01/2018, Hufang, 8, 1014, 4, 332
12/01/2018, Gaotang, 0, 1038, 0, 335
12/01/2018, Bechlín, 18, 1002, 31, 160
12/01/2018, Tuapukan, 26, 919, 5, 22
12/01/2018, Rybache, 36, 1026, 10, 357
12/01/2018, Soutelo, 20, 944, 6, 278
12/01/2018, Ciudad Nueva, 27, 983, 5, 165
12/01/2018, London, 0, 1032, 25, 296
12/01/2018, Rognedino, 14, 942, 31, 180
12/01/2018, Chinchero, 39, 1030, 26, 165
12/01/2018, Smarhon’, 7, 913, 30, 20
12/01/2018, Novoaltaysk, 33, 1018, 30, 41
12/01/2018, Longtang, 11, 947, 15, 132
12/01/2018, Liliongan, 28, 1006, 10, 132
12/01/2018, Belusovka, 22, 1025, 31, 337
12/01/2018, Banepa, 18, 1018, 23, 46
12/01/2018, Merke, 35, 991, 23, 94
12/01/2018, Jeziorany, 32, 941, 27, 165
12/01/2018, Kindersley, 17, 943, 28, 144
12/01/2018, Corralillo, 4, 1027, 30, 251
12/01/2018, Perovo, 43, 934, 20, 170
12/01/2018, Cigaleuh Kulon, 27, 1003, 21, 309
12/01/2018, Padaimut, 24, 954, 2, 283
12/01/2018, Atsugi, 14, 1021, 6, 135
12/01/2018, Podgornoye, 40, 946, 0, 113
12/01/2018, Toledo, 40, 944, 26, 170
12/01/2018, San Pedro, 24, 958, 22, 112
12/01/2018, Príbram, 17, 966, 6, 62
12/01/2018, Datong, 41, 1019, 13, 52
12/01/2018, Orlová, 43, 939, 8, 43
12/01/2018, Savannakhét, 23, 901, 8, 303
12/01/2018, Huangsha, 37, 994, 29, 8
12/01/2018, Wongsorejo, 21, 976, 9, 285
12/01/2018, Krížová, 26, 990, 15, 349
12/01/2018, Belyy Yar, -2, 923, 19, 52
12/01/2018, Reading, 6, 957, 9, 208
12/01/2018, Niquelândia, 30, 983, 6, 262
12/01/2018, Semirara, -4, 947, 29, 21
12/01/2018, Zhangjiahe, 2, 1004, 21, 309
12/01/2018, Dashiqiao, 16, 980, 6, 78
12/01/2018, Bezhta, 12, 991, 22, 248
12/01/2018, Mogok, 5, 1005, 17, 170
12/01/2018, Shagedu, 37, 935, 29, 136
12/01/2018, Guanjiabao, 43, 947, 30, 221
12/01/2018, Timaru, 4, 981, 20, 61
12/01/2018, Portsmouth, 14, 946, 26, 170
12/01/2018, Créteil, 43, 972, 19, 223
12/01/2018, Jirja, 28, 901, 26, 284
12/01/2018, Ulimonong, 11, 988, 22, 1
12/01/2018, Valdivia, 43, 1034, 17, 204
12/01/2018, Tangub, 26, 1013, 18, 180
12/01/2018, Jiulian, 30, 946, 14, 70
12/01/2018, Glad, 12, 980, 13, 281
12/01/2018, Dukou, 13, 976, 19, 281
12/01/2018, Haduohe, 6, 982, 22, 57
12/01/2018, Samsan, 41, 930, 20, 86
12/01/2018, Las Piñas, -2, 986, 6, 197
12/01/2018, Yoshii, 29, 1020, 0, 203
12/01/2018, Harper, 1, 943, 3, 42
12/01/2018, Qingsong, 26, 960, 23, 22
12/01/2018, Kuloy, 42, 1001, 22, 151
12/01/2018, Casigua El Cubo, 6, 936, 7, 198
12/01/2018, Boston, 27, 916, 3, 347
12/01/2018, Croix, 39, 947, 27, 249
12/01/2018, Lolodorf, 34, 947, 15, 211
13/01/2018, Guandu, 37, 1024, 31, 96
13/01/2018, Barbacena, 1, 934, 15, 109
13/01/2018, Stockholm, 21, 1027, 7, 0
13/01/2018, Aldeia, 22, 910, 17, 65
13/01/2018, Bachowice, 16, 939, 9, 22
13/01/2018, Marija Bistrica, 10, 1007, 2, 203
13/01/2018, Lille, 29, 1006, 1, 85
13/01/2018, Hufang, 20, 911, 12, 290
13/01/2018, Gaotang, 30, 917, 4, 131
13/01/2018, Bechlín, 18, 1035, 1, 71
13/01/2018, Tuapukan, -1, 1001, 1, 173
13/01/2018, Rybache, 3, 930, 21, 1
13/01/2018, Soutelo, 20, 904, 15, 56
13/01/2018, Ciudad Nueva, 32, 902, 23, 6
13/01/2018, London, 6, 1005, 26, 19
13/01/2018, Rognedino, 41, 945, 29, 317
13/01/2018, Chinchero, 12, 959, 3, 267
13/01/2018, Smarhon’, 18, 1033, 17, 230
13/01/2018, Novoaltaysk, 6, 938, 1, 46
13/01/2018, Longtang, 39, 1038, 8, 342
13/01/2018, Liliongan, 3, 982, 11, 175
13/01/2018, Belusovka, 39, 960, 1, 291
13/01/2018, Banepa, 34, 933, 8, 128
13/01/2018, Merke, 44, 978, 29, 50
13/01/2018, Jeziorany, 37, 1021, 11, 124
13/01/2018, Kindersley, 21, 991, 19, 234
13/01/2018, Corralillo, 10, 1000, 18, 327
13/01/2018, Perovo, 36, 984, 24, 65
13/01/2018, Cigaleuh Kulon, 7, 918, 28, 72
13/01/2018, Padaimut, 18, 1036, 14, 214
13/01/2018, Atsugi, 1, 910, 11, 15
13/01/2018, Podgornoye, 0, 957, 17, 244
13/01/2018, Toledo, 14, 1006, 26, 98
13/01/2018, San Pedro, -3, 919, 3, 126
13/01/2018, Príbram, 22, 923, 9, 236
13/01/2018, Datong, 29, 918, 26, 74
13/01/2018, Orlová, 9, 921, 3, 61
13/01/2018, Savannakhét, 36, 971, 28, 61
13/01/2018, Huangsha, 21, 967, 31, 176
13/01/2018, Wongsorejo, 22, 994, 4, 156
13/01/2018, Krížová, -2, 983, 8, 313
13/01/2018, Belyy Yar, 39, 976, 26, 158
13/01/2018, Reading, 14, 900, 8, 338
13/01/2018, Niquelândia, 22, 957, 6, 211
13/01/2018, Semirara, 31, 930, 14, 113
13/01/2018, Zhangjiahe, 30, 997, 21, 100
13/01/2018, Dashiqiao, 0, 911, 27, 59
13/01/2018, Bezhta, 15, 995, 23, 257
13/01/2018, Mogok, 28, 1032, 14, 261
13/01/2018, Shagedu, 38, 1023, 21, 322
13/01/2018, Guanjiabao, 44, 959, 21, 56
13/01/2018, Timaru, 5, 953, 29, 346
13/01/2018, Portsmouth, 12, 1007, 31, 153
13/01/2018, Créteil, 17, 1028, 19, 347
13/01/2018, Jirja, 14, 1017, 27, 207
13/01/2018, Ulimonong, 7, 934, 2, 200
13/01/2018, Valdivia, 34, 977, 19, 90
13/01/2018, Tangub, 27, 922, 17, 265
13/01/2018, Jiulian, 13, 1032, 16, 247
13/01/2018, Glad, 26, 900, 4, 255
13/01/2018, Dukou, 1, 991, 11, 185
13/01/2018, Haduohe, 5, 919, 4, 44
13/01/2018, Samsan, 9, 1032, 21, 56
13/01/2018, Las Piñas, 7, 1022, 21, 85
13/01/2018, Yoshii, 44, 971, 1, 160
13/01/2018, Harper, 17, 961, 28, 29
13/01/2018, Qingsong, 22, 1036, 29, 266
13/01/2018, Kuloy, 6, 982, 10, 27
13/01/2018, Casigua El Cubo, 23, 998, 30, 134
13/01/2018, Boston, 40, 953, 13, 92
13/01/2018, Croix, 4, 905, 30, 256
13/01/2018, Lolodorf, 12, 1004, 10, 244
14/01/2018, Guandu, -3, 948, 12, 348
14/01/2018, Barbacena, 17, 1023, 14, 330
14/01/2018, Stockholm, 9, 1032, 20, 19
14/01/2018, Aldeia, 14, 985, 28, 77
14/01/2018, Bachowice, 15, 927, 25, 211
14/01/2018, Marija Bistrica, 36, 918, 23, 257
14/01/2018, Lille, 43, 1030, 11, 255
14/01/2018, Hufang, 20, 946, 19, 293
14/01/2018, Gaotang, -4, 909, 5, 269
14/01/2018, Bechlín, 5, 998, 12, 96
14/01/2018, Tuapukan, 2, 1020, 28, 160
14/01/2018, Rybache, 17, 982, 26, 274
14/01/2018, Soutelo, -4, 937, 4, 258
14/01/2018, Ciudad Nueva, 37, 923, 25, 250
14/01/2018, London, 19, 938, 18, 55
14/01/2018, Rognedino, -2, 937, 29, 205
14/01/2018, Chinchero, 37, 1036, 29, 93
14/01/2018, Smarhon’, 16, 955, 26, 208
14/01/2018, Novoaltaysk, 43, 1029, 12, 245
14/01/2018, Longtang, 41, 953, 18, 115
14/01/2018, Liliongan, 1, 980, 3, 179
14/01/2018, Belusovka, 1, 975, 15, 47
14/01/2018, Banepa, 40, 904, 18, 133
14/01/2018, Merke, -4, 1017, 29, 240
14/01/2018, Jeziorany, 23, 973, 11, 268
14/01/2018, Kindersley, 6, 974, 16, 37
14/01/2018, Corralillo, 19, 931, 8, 88
14/01/2018, Perovo, 40, 961, 0, 78
14/01/2018, Cigaleuh Kulon, 1, 945, 22, 116
14/01/2018, Padaimut, 24, 1029, 27, 308
14/01/2018, Atsugi, 36, 907, 8, 107
14/01/2018, Podgornoye, 10, 1030, 19, 152
14/01/2018, Toledo, 35, 979, 21, 83
14/01/2018, San Pedro, 44, 938, 6, 112
14/01/2018, Príbram, 11, 902, 24, 44
14/01/2018, Datong, 26, 959, 31, 208
14/01/2018, Orlová, 3, 1036, 12, 29
14/01/2018, Savannakhét, -4, 957, 23, 357
14/01/2018, Huangsha, -1, 1027, 24, 284
14/01/2018, Wongsorejo, 11, 966, 20, 198
14/01/2018, Krížová, 22, 972, 25, 247
14/01/2018, Belyy Yar, 28, 961, 21, 123
14/01/2018, Reading, 7, 1029, 28, 57
14/01/2018, Niquelândia, 15, 1017, 6, 43
14/01/2018, Semirara, 26, 948, 2, 86
14/01/2018, Zhangjiahe, 22, 920, 29, 41
14/01/2018, Dashiqiao, 22, 1038, 12, 187
14/01/2018, Bezhta, 33, 962, 21, 29
14/01/2018, Mogok, 44, 1014, 14, 55
14/01/2018, Shagedu, 25, 1027, 16, 296
14/01/2018, Guanjiabao, 2, 915, 12, 194
14/01/2018, Timaru, 0, 1034, 7, 91
14/01/2018, Portsmouth, 4, 923, 6, 151
14/01/2018, Créteil, 13, 924, 11, 289
14/01/2018, Jirja, 26, 969, 20, 305
14/01/2018, Ulimonong, 32, 995, 0, 257
14/01/2018, Valdivia, 35, 976, 15, 20
14/01/2018, Tangub, 8, 954, 28, 353
14/01/2018, Jiulian, 39, 1011, 13, 253
14/01/2018, Glad, 11, 950, 6, 308
14/01/2018, Dukou, 17, 949, 14, 13
14/01/2018, Haduohe, 23, 1023, 26, 260
14/01/2018, Samsan, 30, 937, 12, 127
14/01/2018, Las Piñas, 10, 957, 23, 161
14/01/2018, Yoshii, 41, 930, 10, 341
14/01/2018, Harper, 16, 968, 15, 104
14/01/2018, Qingsong, 32, 916, 27, 307
14/01/2018, Kuloy, 14, 1022, 6, 156
14/01/2018, Casigua El Cubo, 19, 999, 30, 84
14/01/2018, Boston, 16, 1015, 29, 86
14/01/2018, Croix, 28, 928, 25, 17
14/01/2018, Lolodorf, 10, 1003, 20, 19
15/01/2018, Guandu, 17, 902, 8, 263
15/01/2018, Barbacena, 13, 1026, 11, 138
15/01/2018, Stockholm, 33, 1012, 3, 103
15/01/2018, Aldeia, 14, 933, 26, 330
15/01/2018, Bachowice, 30, 984, 16, 34
15/01/2018, Marija Bistrica, 13, 1019, 30, 354
15/01/2018, Lille, 0, 910, 9, 8
15/01/2018, Hufang, 9, 1039, 18, 11
15/01/2018, Gaotang, 34, 959, 8, 247
15/01/2018, Bechlín, 30, 975, 5, 221
15/01/2018, Tuapukan, 18, 942, 17, 219
15/01/2018, Rybache, 12, 926, 16, 276
15/01/2018, Soutelo, 11, 997, 14, 11
15/01/2018, Ciudad Nueva, 30, 1006, 21, 243
15/01/2018, London, 23, 1011, 11, 85
15/01/2018, Rognedino, -4, 909, 23, 254
15/01/2018, Chinchero, 10, 1025, 14, 226
15/01/2018, Smarhon’, -3, 931, 29, 179
15/01/2018, Novoaltaysk, 27, 928, 10, 3
15/01/2018, Longtang, 8, 999, 29, 177
15/01/2018, Liliongan, 38, 959, 19, 198
15/01/2018, Belusovka, 6, 943, 16, 55
15/01/2018, Banepa, 6, 910, 4, 147
15/01/2018, Merke, 29, 921, 5, 237
15/01/2018, Jeziorany, 20, 914, 29, 109
15/01/2018, Kindersley, 9, 947, 26, 324
15/01/2018, Corralillo, 13, 987, 21, 198
15/01/2018, Perovo, 40, 979, 15, 170
15/01/2018, Cigaleuh Kulon, 36, 958, 16, 242
15/01/2018, Padaimut, 3, 1002, 9, 241
15/01/2018, Atsugi, 31, 962, 24, 215
15/01/2018, Podgornoye, 6, 991, 2, 66
15/01/2018, Toledo, 21, 928, 13, 253
15/01/2018, San Pedro, 35, 908, 16, 25
15/01/2018, Príbram, 18, 991, 1, 352
15/01/2018, Datong, 20, 954, 26, 255
15/01/2018, Orlová, 14, 1028, 18, 278
15/01/2018, Savannakhét, 30, 938, 23, 16
15/01/2018, Huangsha, 21, 1009, 26, 271
15/01/2018, Wongsorejo, 40, 1004, 27, 175
15/01/2018, Krížová, 20, 998, 23, 54
15/01/2018, Belyy Yar, 5, 1007, 30, 73
15/01/2018, Reading, 10, 971, 6, 356
15/01/2018, Niquelândia, 4, 1022, 19, 58
15/01/2018, Semirara, 4, 975, 1, 118
15/01/2018, Zhangjiahe, -3, 981, 24, 85
15/01/2018, Dashiqiao, 30, 998, 1, 260
15/01/2018, Bezhta, 42, 1029, 1, 266
15/01/2018, Mogok, 3, 948, 5, 304
15/01/2018, Shagedu, 16, 923, 6, 74
15/01/2018, Guanjiabao, 31, 908, 7, 30
15/01/2018, Timaru, -4, 996, 29, 82
15/01/2018, Portsmouth, 42, 969, 22, 99
15/01/2018, Créteil, 28, 981, 29, 302
15/01/2018, Jirja, 22, 1023, 22, 33
15/01/2018, Ulimonong, 36, 975, 28, 76
15/01/2018, Valdivia, 5, 914, 22, 91
15/01/2018, Tangub, 14, 1035, 13, 111
15/01/2018, Jiulian, 4, 946, 8, 248
15/01/2018, Glad, 23, 907, 17, 326
15/01/2018, Dukou, 19, 973, 9, 141
15/01/2018, Haduohe, 12, 926, 10, 189
15/01/2018, Samsan, 38, 953, 28, 179
15/01/2018, Las Piñas, 29, 954, 22, 197
15/01/2018, Yoshii, 29, 982, 3, 358
15/01/2018, Harper, 39, 909, 3, 218
15/01/2018, Qingsong, 0, 905, 17, 343
15/01/2018, Kuloy, 18, 1031, 19, 172
15/01/2018, Casigua El Cubo, 3, 972, 12, 89
15/01/2018, Boston, 23, 915, 1, 263
15/01/2018, Croix, 10, 1025, 7, 258
15/01/2018, Lolodorf, 37, 922, 7, 55
16/01/2018, Guandu, 16, 960, 30, 224
16/01/2018, Barbacena, -1, 988, 23, 159
16/01/2018, Stockholm, 30, 969, 5, 7
16/01/2018, Aldeia, 3, 1023, 0, 39
16/01/2018, Bachowice, 11, 963, 13, 155
16/01/2018, Marija Bistrica, 26, 955, 30, 346
16/01/2018, Lille, 30, 1021, 30, 68
16/01/2018, Hufang, 38, 908, 8, 139
16/01/2018, Gaotang, 9, 1008, 8, 276
16/01/2018, Bechlín, 22, 995, 5, 18
16/01/2018, Tuapukan, 33, 1003, 11, 200
16/01/2018, Rybache, 0, 992, 5, 302
16/01/2018, Soutelo, 7, 909, 25, 299
16/01/2018, Ciudad Nueva, 7, 1011, 1, 201
16/01/2018, London, 34, 945, 22, 36
16/01/2018, Rognedino, 16, 1012, 10, 238
16/01/2018, Chinchero, 20, 984, 27, 14
16/01/2018, Smarhon’, 15, 986, 21, 114
16/01/2018, Novoaltaysk, 13, 950, 28, 300
16/01/2018, Longtang, 18, 920, 27, 8
16/01/2018, Liliongan, 20, 913, 21, 149
